0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
11,14,75,4,1,1,16,6,449,183,259,62,1,1,455,465,209,1,1,48,158,30,369,74,1,1,12,21,5,156,1,1,17,32,354,30,20,40,1,1,143,219,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,143,219,53,9,1,1,12,21,5,156,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,86,22,1,1,198,432,451,104,1,1,26,484,488,119,1,1,143,219,53,9,1,1,16,6,355,20,186,1,1,33,298,58,1,1,12,21,5,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,86,22,1,1,17,6,54,40,1,1,18,32,106,26,1,1,39,439,235,1,1,43,39,107,377,53,9,1,1,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,64,454,1,1,17,6,282,17,46,62,1,1,242,674,138,1,1,48,158,30,369,74,1,1,143,219,53,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,48,158,30,369,74,1,1,455,465,209,1,1,48,158,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,43,39,107,377,53,9,1,1,20,384,1,1,336,20,186,1,1,242,674,138,1,1,198,432,451,104,1,1,64,454,1,1,39,439,235,1,1,216,137,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,18,32,106,26,1,1,242,674,138,1,1,18,274,31,259,62,1,1,18,38,37,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,16,6,449,183,259,62,1,1,143,219,53,9,1,1,198,432,451,104,1,1,20,384,1,1,18,38,37,169,1,1,336,20,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,216,137,28,1,1,17,32,354,30,20,40,1,1,16,6,355,20,186,1,1,18,32,106,26,1,1,18,274,31,259,62,1,1,17,6,282,17,46,62,1,1,33,298,58,1,1,43,39,107,377,53,9,1,1,361,121,6,26,1,1.0,345,26,368,228
11,14,75,4,1,1,336,20,186,1,1,16,6,355,20,186,1,1,198,432,451,104,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,336,20,186,1,1,18,274,31,259,62,1,1,16,6,449,183,259,62,1,1,43,39,107,377,53,9,1,1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,39,439,235,1,1,43,39,107,377,53,9,1,1,3,363,12,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,86,22,1,1,16,6,355,20,186,1,1,236,7,86,36,1,1,3,522,2,1,1,12,21,5,156,1,1,143,219,53,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,12,21,5,156,1,1,64,454,1,1,216,137,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,18,38,37,169,1,1,16,6,355,20,186,1,1,236,7,86,36,1,1,21,62,430,495,1,1,16,6,449,183,259,62,1,1,48,158,30,369,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,336,20,186,1,1,48,158,30,369,74,1,1,17,32,354,30,20,40,1,1,33,298,58,1,1,17,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,48,158,30,369,74,1,1,48,158,30,1,1,26,484,488,119,1,1,18,32,106,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,20,384,1,1,18,38,37,169,1,1,17,6,54,40,1,1,48,158,30,1,1,236,7,86,36,1,1,143,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,198,432,451,104,1,1,345,26,368,228,1,1,17,32,354,30,20,40,1,1,33,298,58,1,1,16,6,449,183,259,62,1,1,3,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,48,158,30,369,74,1,1,17,32,354,30,20,40,1,1,336,20,186,1,1,33,20,453,266,1,1,43,39,107,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,64,454,1,1,216,137,28,1,1,17,32,354,30,20,40,1,1,20,384,1,1,17,6,282,17,46,62,1,1,17,6,54,40,1,1,21,62,430,495,1,1,345,26,368,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,198,432,451,104,1,1,17,6,282,17,46,62,1,1,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,3,522,2,1,1,236,7,86,36,1,1,33,298,58,1,1,26,484,488,119,1,1,198,432,451,104,1,1,17,6,54,40,1,1,216,137,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,345,26,368,228,1,1,18,274,31,259,62,1,1,48,158,30,369,74,1,1,143,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,3,363,12,434,1,1,21,62,430,495,1,1,16,6,449,183,259,62,1,1,66,54,106,1,1,143,219,53,9,1,1,43,39,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,66,54,106,1,1,17,6,282,17,46,62,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,3,363,12,434,1,1,198,432,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,16,6,355,20,186,1,1,18,32,106,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,17,32,354,30,20,40,1,1,64,454,1,1,16,6,355,20,186,1,1,336,20,186,1,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,21,62,430,495,1,1,216,137,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,345,26,368,228,1,1,66,54,106,1,1,242,674,138,1,1,33,298,58,1,1,33,20,453,266,1,1,455,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,361,121,6,26,1,1,3,522,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,16,6,449,183,259,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,336,20,186,1,1,39,439,235,1,1,17,6,282,17,46,62,1,1,345,26,368,228,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,39,439,235,1,1,336,20,186,1,1,17,39,12,15,62,1,1,18,38,37,169,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,455,465,209,1,1,18,38,37,169,1,1,48,158,30,1,1,43,39,107,377,53,9,1,1,17,6,54,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,17,6,282,17,46,62,1,1,12,21,5,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,18,274,31,259,62,1,1,20,384,1,1,86,22,1,1,66,54,106,1,1,336,20,186,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,18,38,37,169,1,1,48,158,30,369,74,1,1,39,439,235,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,143,219,53,9,1,1,16,6,449,183,259,62,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,3,363,12,434,1,1,17,6,54,40,1,1,236,7,86,36,1,1,43,39,107,377,53,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,216,137,28,1,1,242,674,138,1,1,48,158,30,1,1,21,62,430,495,1,1,143,219,53,9,1,1,361,121,6,26,1,1,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,21,62,430,495,1,1,26,484,488,119,1,1,86,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,66,54,106,1,1,12,21,5,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,33,298,58,1,1,17,39,12,15,62,1,1,18,38,37,169,1,1,143,219,53,9,1,1,20,384,1,1,17,32,354,30,20,40,1,1,16,6,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,86,22,1,1,33,298,58,1,1,17,39,12,15,62,1,1,48,158,30,1,1,18,38,37,169,1,1,336,20,186,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,16,6,355,20,186,1,1,198,432,451,104,1,1,17,6,282,17,46,62,1,1,18,32,106,26,1,1,17,32,354,30,20,40,1,1,66,54,106,1,1,48,158,30,369,74,1,1,3,363,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,345,26,368,228,1,1,18,32,106,26,1,1,336,20,186,1,1,17,39,12,15,62,1,1,20,384,1,1,18,38,37,169,1,1,3,363,12,434,1,1,18,274,31,259,62,1,1,33,298,58,1,1,361,121,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,336,20,186,1,1,21,62,430,495,1,1,242,674,138,1,1,143,219,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,17,32,354,30,20,40,1,1,143,219,53,9,1,1,345,26,368,228,1,1,20,384,1,1,12,21,5,156,1,1,43,39,107,377,53,9,1,1,17,6,282,17,46,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,143,219,53,9,1,1,16,6,449,183,259,62,1,1,39,439,235,1,1,21,62,430,495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,17,6,54,40,1,1,12,21,5,156,1,1,18,38,37,169,1,1,17,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,198,432,451,104,1,1,33,298,58,1,1,345,26,368,228,1,1,143,219,53,9,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,216,137,28,1,1,20,384,1,1,3,522,2,1,1,18,38,37,169,1,1,18,32,106,26,1,1,336,20,186,1,1,26,484,488,119,1,1,17,6,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,20,384,1,1,12,21,5,156,1,1,236,7,86,36,1,1,3,363,12,434,1,1,16,6,355,20,186,1,1,39,439,235,1,1,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,39,439,235,1,1,16,6,449,183,259,62,1,1,20,384,1,1,16,6,355,20,186,1,1,3,363,12,434,1,1,66,54,106,1,1,345,26,368,228,1,1,17,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,16,6,355,20,186,1,1,86,22,1,1,345,26,368,228,1,1,48,158,30,1,1,198,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,336,20,186,1,1,16,6,355,20,186,1,1,242,674,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,21,62,430,495,1,1,39,439,235,1,1,43,39,107,377,53,9,1,1,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,3,363,12,434,1,1,64,454,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,336,20,186,1,1,12,21,5,156,1,1,43,39,107,377,53,9,1,1,86,22,1,1,17,39,12,15,62,1,1,3,363,12,434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,33,298,58,1,1,17,6,282,17,46,62,1,1,86,22,1,1,17,6,54,40,1,1,12,21,5,156,1,1,361,121,6,26,1,1,18,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,361,121,6,26,1,1,17,6,282,17,46,62,1,1,33,20,453,266,1,1,26,484,488,119,1,1,64,454,1,1,3,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,64,454,1,1,48,158,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,216,137,28,1,1,48,158,30,369,74,1,1,455,465,209,1,1,143,219,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,26,484,488,119,1,1,242,674,138,1,1,20,384,1,1,18,38,37,169,1,1,216,137,28,1,1,33,20,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,33,298,58,1,1,336,20,186,1,1,18,38,37,169,1,1,361,121,6,26,1,1,21,62,430,495,1,1,48,158,30,1,1,3,363,12,434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,26,484,488,119,1,1,143,219,53,9,1,1,33,298,58,1,1,17,32,354,30,20,40,1,1,198,432,451,104,1,1,16,6,449,183,259,62,1,1,3,363,12,434,1,1,236,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,33,20,453,266,1,1,43,39,107,377,53,9,1,1,86,22,1,1,143,219,53,9,1,1,18,32,106,26,1,1,18,274,31,259,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,16,6,449,183,259,62,1,1,143,219,53,9,1,1,48,158,30,1,1,17,6,54,40,1,1,26,484,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,16,6,449,183,259,62,1,1,216,137,28,1,1,3,363,12,434,1,1,18,274,31,259,62,1,1,143,219,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,86,22,1,1,216,137,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,16,6,449,183,259,62,1,1,86,22,1,1,33,298,58,1,1,17,6,282,17,46,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,198,432,451,104,1,1,39,439,235,1,1,143,219,53,9,1,1,33,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,3,363,12,434,1,1,18,38,37,169,1,1,21,62,430,495,1,1,86,22,1,1,33,20,453,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,455,465,209,1,1,16,6,355,20,186,1,1,361,121,6,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,33,20,453,266,1,1,86,22,1,1,236,7,86,36,1,1,345,26,368,228,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,216,137,28,1,1,3,522,2,1,1,143,219,53,9,1,1,26,484,488,119,1,1,455,465,209,1,1,345,26,368,228,1,1,17,6,282,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,3,522,2,1,1,17,39,12,15,62,1,1,20,384,1,1,48,158,30,369,74,1,1,66,54,106,1,1,16,6,449,183,259,62,1,1,3,363,12,434,1,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,236,7,86,36,1,1,16,6,355,20,186,1,1,17,6,54,40,1,1,66,54,106,1,1,43,39,107,377,53,9,1,1,21,62,430,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,33,20,453,266,1,1,345,26,368,228,1,1,17,32,354,30,20,40,1,1,64,454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,17,6,54,40,1,1,17,6,282,17,46,62,1,1,66,54,106,1,1,455,465,209,1,1,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,16,6,449,183,259,62,1,1,17,6,282,17,46,62,1,1,39,439,235,1,1,455,465,209,1,1,18,38,37,169,1,1,345,26,368,228,1,1,17,39,12,15,62,1,1,16,6,355,20,186,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,242,674,138,1,1,198,432,451,104,1,1,17,32,354,30,20,40,1,1,26,484,488,119,1,1,216,137,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,143,219,53,9,1,1,33,20,453,266,1,1,43,39,107,377,53,9,1,1,216,137,28,1,1,66,54,106,1,1,17,6,282,17,46,62,1,1,3,522,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,26,484,488,119,1,1,361,121,6,26,1,1,17,6,282,17,46,62,1,1,3,522,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,48,158,30,369,74,1,1,43,39,107,377,53,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,17,6,282,17,46,62,1,1,236,7,86,36,1,1,16,6,449,183,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,361,121,6,26,1,1,455,465,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,20,384,1,1,16,6,355,20,186,1,1,198,432,451,104,1,1,48,158,30,369,74,1,1,236,7,86,36,1,1,17,6,282,17,46,62,1,1,345,26,368,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,64,454,1,1,48,158,30,1,1,43,39,107,377,53,9,1,1,216,137,28,1,1,3,522,2,1,1,143,219,53,9,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,33,20,453,266,1,1,39,439,235,1,1,20,384,1,1,64,454,1,1,17,6,282,17,46,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,33,298,58,1,1,17,6,54,40,1,1,16,6,449,183,259,62,1,1,66,54,106,1,1,143,219,53,9,1,1,39,439,235,1,1,361,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,18,32,106,26,1,1,361,121,6,26,1,1,3,522,2,1,1,12,21,5,156,1,1,455,465,209,1,1,236,7,86,36,1,1,33,20,453,266,1,1,66,54,106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,12,21,5,156,1,1,39,439,235,1,1,216,137,28,1,1,21,62,430,495,1,1,236,7,86,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,14,75,4,1,1,66,54,106,1,1,48,158,30,369,74,1,1,12,21,5,156,1,1,17,32,354,30,20,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
